"ID","name","cre_id","lat","lng","regular","premium","diesel"
"10662","SERVICIOS GASOLINEROS DE MEXICO, S.A. DE C.V.","PL/9772/EXP/ES/2015","28.5832","-106.1199","23.99","26.69","25.99"
"10663","GRUPO GASOLINERO SAMARA SA DE CV","PL/9360/EXP/ES/2015","20.69616","-105.2672","23.99",NA,NA
"10664","SERVICIO TEOPANZOLCO, S.A. DE C.V.","PL/9635/EXP/ES/2015","18.92454","-99.22202","23.3",NA,NA
"10665","Servicio Imeprial, S.A. de C.V.","PL/9420/EXP/ES/2015","31.72135","-106.3783","17.98","20.78","22.98"
"10666","CELEGAS SA DE CV","PL/9565/EXP/ES/2015","19.45781","-96.74688","23.98",NA,NA
"10667","SERVICIO SANTO NIÑO, S.A. DE C.V.","PL/9747/EXP/ES/2015","21.02653","-102.6049","23.99",NA,NA
"10668","SERVICIO PITAHAYAS S.A. DE C.V.","PL/9456/EXP/ES/2015","20.07142","-98.7926","22.99","24.25",NA
"10669","GASOLINERA CAMPOS S.A. DE C.V.","PL/9605/EXP/ES/2015","26.91386","-101.407","23.85",NA,NA
"10670","EMILIO SILVA SIWADY","PL/9516/EXP/ES/2015","25.53522","-103.36","22.99",NA,NA
"10671","SERVICIO NUEVO SAN SEBASTIAN, S. A. DE C. V.","PL/9721/EXP/ES/2015","25.67505","-100.2067","23.99",NA,NA
"10672","SERVICIO IXTACUIXTLA S.A. DE C.V.","PL/9717/EXP/ES/2015","19.32971","-98.22198","23.4","24.8",NA
"10673","SERVICIO EL CHANTE SA DE CV","PL/9505/EXP/ES/2015","20.29325","-103.3944","23.99",NA,NA
"10674","SUPER MEXOLINA GRUPO GASOLINERO, S. DE R.L. DE C.V.","PL/9521/EXP/ES/2015","32.62412","-115.4824","22.85",NA,"24.39"
"10675","SERVICIOS GASOLINEROS DE MEXICO, S.A. DE C.V.","PL/9710/EXP/ES/2015","25.69675","-100.4538","23.99","27.49",NA
"10676","ESTACIÓN SERVICIO SANTA TERE SA DE CV","PL/9589/EXP/ES/2015","20.63621","-103.2734","23.55",NA,NA
"10677","HIDROCARBUROS EL MINERAL SA DE CV","PL/9587/EXP/ES/2015","20.09488","-98.71854","22.99",NA,NA
"10678","URZUGAS SA DE CV ","PL/9399/EXP/ES/2015","20.26737","-97.88342","24",NA,NA
"10679","JAVIER SIFUENTES DE LA O","PL/9451/EXP/ES/2015","26.91774","-101.4403","23.75",NA,NA
"10680","JAISERVICIO S.A DE C.V","PL/9684/EXP/ES/2015","18.86973","-99.60674","23.99",NA,NA
"10681","VICTOR MANUEL OBREGON SOLIS","PL/9742/EXP/ES/2015","19.51747","-101.6064","23.85",NA,NA
"10682","ALEROB ESTACIONES, S.A. DE C.V.","PL/9540/EXP/ES/2015","32.46887","-116.9326","23.59",NA,NA
"10683","Los Perales de Aguascalientes SA de CV","PL/9331/EXP/ES/2015","21.87459","-102.2551","23.19",NA,NA
"10684","SERVICIO MEZQUITE SA DE CV","PL/9582/EXP/ES/2015","20.65387","-103.372","23.78","25.31",NA
"10685","PROMOTORES  COMBYLUB SA DE CV","PL/9403/EXP/ES/2015","23.7835","-103.0143","24",NA,NA
"10686","Servicio Imeprial, S.A. de C.V.","PL/9406/EXP/ES/2015","31.66022","-106.3616","17.98","20.78","23.29"
"10687","COMBUSTIBLES LA ESTANCIA SA DE CV","PL/9389/EXP/ES/2015","20.19756","-99.89204","23.99",NA,NA
"10688","GASOLINERA LATINOAMERICANA S.A DE C.V","PL/9489/EXP/ES/2015","19.40733","-102.0535","23.15",NA,NA
"10689","OPERADORA KINZA SA DE CV","PL/9585/EXP/ES/2015","20.65215","-103.4417","23.85",NA,NA
"10690","Servicios Tlaxcala, S.A.","PL/9574/EXP/ES/2015","19.31901","-98.19384","23.79",NA,NA
"10691","SERVICIOS GASOLINEROS DE MEXICO, S.A. DE C.V.","PL/9787/EXP/ES/2015","20.60687","-103.4315","23.99","27.19","25.99"
"10692","SONIA AVILA DAVILA","PL/9557/EXP/ES/2015","19.42927","-99.05116","23.79",NA,NA
"10693","GASOLINAS Y LUBRICANTES EL DESTIERRO, S.A. DE C.V.","PL/9748/EXP/ES/2015","21.56366","-102.1486","23.99",NA,NA
"10694","SERVICIOS GASOLINEROS DE MEXICO, S.A. DE C.V.","PL/9777/EXP/ES/2015","28.60483","-105.9959","23.99","26.69","26.19"
"10695","SERVICIOS GASOLINEROS DE MEXICO, S.A. DE C.V.","PL/9299/EXP/ES/2015","25.45636","-102.1721","24.99","26.99","26.39"
"10696","ORIGAS, S.A. DE C.V.","PL/9625/EXP/ES/2015","19.31043","-98.82814","23.49",NA,NA
"10697","ENERGÉTICOS ROJO S.A. DE C.V.","PL/9654/EXP/ES/2015","25.77011","-97.53983","19.35",NA,NA
"10698","HIDROCARBUROS GUADALUPE, S.A. DE C.V.","PL/9359/EXP/ES/2015","19.04263","-98.04727","23.39",NA,NA
"10699","Servicio San Jose Kuche SA de CV","PL/9551/EXP/ES/2015","21.09109","-89.56141","23.89",NA,NA
"10700","SERVICIO MIRUSA, S.A. DE C.V.","PL/9469/EXP/ES/2015","19.25073","-99.57734","22.98",NA,NA
"10701","MARTHA TLFX  S.A DE C.V. ","PL/9732/EXP/ES/2015","28.96069","-113.5643",NA,NA,NA
"10702","Muradas SA de CV","PL/9324/EXP/ES/2015","21.86248","-102.3176","23.19",NA,NA
"10703","JORIMAR GASOLINEROS, S.A. DE C.V.","PL/9349/EXP/ES/2015","20.59685","-103.3029","22.99",NA,NA
"10704","MULTISERVICIO GASOLINERO EL LIBRAMIENTO SA DE CV","PL/9588/EXP/ES/2015","16.97577","-99.81084","23.99",NA,NA
"10705","Estación El Rodeo JM, S.A de C.V.","PL/9446/EXP/ES/2015","18.78044","-99.3166","22.57",NA,NA
"10706","SERVICIO SAN JUAN PURUANDIRO, S.A. DE C.V.","PL/9338/EXP/ES/2015","20.09236","-101.495","23.99",NA,NA
"10707","PETREOS LAS GLORIAS S.A. DE C.V.","PL/9452/EXP/ES/2015","20.08398","-98.37579","23.4",NA,NA
"10708","GASOLINERA DE LOS TUXTLAS, S.A. DE C.V.","PL/9681/EXP/ES/2015","18.46438","-95.29677","23.99",NA,NA
"10709","ENERGÉTICOS SAN FERNANDO S.A. DE C.V.","PL/9658/EXP/ES/2015","24.92941","-98.10838","23.99",NA,NA
"10710","ESTACIÓN DE SERVICIO EL SOLDADO, S.A. DE C.V.","PL/9547/EXP/ES/2015","23.93001","-104.9214",NA,NA,NA
"10711","NAVAR BREACH S.P.R DE R.L. DE C.V.","PL/9709/EXP/ES/2015","25.0466","-105.4148","24.59",NA,NA
"10712","EMPRESAS BAM-LUE S DE RL DE CV","PL/9438/EXP/ES/2015","30.80273","-112.7186","23.58",NA,NA
"10713","MULTI SERVICIO CHAPA DE MOTA S.A. DE C.V.","PL/9486/EXP/ES/2015","19.88831","-99.65918","24","24.5","25.99"
"10714","SERVICIO SADALA SA DE CV","PL/9385/EXP/ES/2015","17.34584","-101.0553","23.97",NA,NA
"10715","SERVICIOS GASOLINEROS DE MEXICO, S.A. DE C.V.","PL/9554/EXP/ES/2015","25.79733","-100.3818","24.99","27.39","26.29"
"10716","ESTACION DE SERVICIOS EL CAPITAN, SA DE CV ","PL/9541/EXP/ES/2015","32.52251","-116.0632","23.99",NA,NA
"10717","SERVICIOS GASOLINEROS DE MEXICO, S.A. DE C.V.","PL/9302/EXP/ES/2015","21.14687","-101.6718","23.99","27.19","26.69"
"10718","ENERGÉTICOS ROJO S.A. DE C.V.","PL/9657/EXP/ES/2015","25.95447","-97.76837","18.99",NA,NA
"10719","SUPER SERVICIO YUKON S.A. DE C.V.","PL/9417/EXP/ES/2015","19.35815","-99.80312","23.99","26.69","25.99"
"10720","PETREOS LAS GLORIAS S.A. DE C.V.","PL/9401/EXP/ES/2015","20.05694","-98.75924","22.94",NA,NA
"10721","COMBUSTIBLES CAMINO REAL S. DE R.L.","PL/9650/EXP/ES/2015","25.84256","-97.45005","18.5",NA,"23.99"
"10722","EVERARDO GUSTIN SÁNCHEZ","PL/9700/EXP/ES/2015","20.67129","-97.33619","23.98",NA,"26"
"10723","ESTACION REAL DE LA PLATA, S.A. DE C.V.","PL/9744/EXP/ES/2015","20.09893","-98.7819","23.29",NA,NA
"10724","EL PORTIN DE CLAUDIA, S.A. DE C.V.","PL/9531/EXP/ES/2015","19.00297","-103.8356","24",NA,"25.99"
"10725","ABASTECEDORE AVE FENIX, SA DE CV","PL/9330/EXP/ES/2015","20.66852","-100.3625","23.49",NA,NA
"10726","SERVICOMBUSTIBLES INSURGENTES  S.A. DE C.V.","PL/9674/EXP/ES/2015","20.9694","-89.62507","22.99",NA,NA
"10727","COMBU-EXPRESS, S.A. DE C.V.","PL/9699/EXP/ES/2015","19.77743","-104.3578","23.99",NA,NA
"10728","E.S.G.E.S. S.A DE C.V","PL/9315/EXP/ES/2015","19.84261","-90.52012","23.99",NA,"26.59"
"10729","GRUPO OCTANO, S.A. DE C.V.","PL/9275/EXP/ES/2015","19.72093","-103.4598","23.99",NA,"26.99"
"10730","SERVICIO UNIDOS S.A DE C.V","PL/9576/EXP/ES/2015","23.96956","-103.6611","24.2",NA,"26.8"
"10731","Servicios Ecológicos de Kanasín S.A. de C.V.","PL/9280/EXP/ES/2015","20.69962","-88.59959",NA,NA,NA
"10732","SERVICIOS GASOLINEROS DE MEXICO, S.A. DE C.V.","PL/9337/EXP/ES/2015","20.70326","-101.3215","23.99","27.08",NA
"10733","GASOLINERA EL TREBOL S.A. DE C.V.","PL/9447/EXP/ES/2015","18.86077","-96.87331","23.99","24.79",NA
"10734","PETROMAX, S.A. DE C.V.","PL/9442/EXP/ES/2015","25.60405","-103.4003","23.99","26.59",NA
"10735","ESTACION DE SERVICIO SAN LUIS  S.A. DE C.V.","PL/9603/EXP/ES/2015","16.82241","-98.73392","23.99",NA,NA
"10736","ALEJANDRO MARIO OCHOA FRAGOSO","PL/9720/EXP/ES/2015","19.59944","-99.0524","23.99",NA,NA
"10737","Hidrocarburos Y Gasolinas De León S.A. de C.V.","PL/9676/EXP/ES/2015","21.13234","-101.6085","23.5",NA,NA
"10738","SERVICIOS GASOLINEROS DE MEXICO, S.A. DE C.V.","PL/9771/EXP/ES/2015","28.69204","-106.1154","23.99","26.69","25.99"
"10739","SERVICIOS GASOLINEROS DE MEXICO, S.A. DE C.V.","PL/9499/EXP/ES/2015","21.11299","-101.7101","23.99","27.19","26.99"
"10740","GRUPO ANDALUZ  DE DESARROLLO S.A. DE C.V. ","PL/9294/EXP/ES/2015","23.71476","-99.17788","23.99",NA,NA
"10741","ESTACION DE SERVICIOS EL CAPITAN, SA DE CV ","PL/9514/EXP/ES/2015","32.42349","-115.1288","23.99",NA,NA
"10742","SUPER SERVICIO LAS AGUILAS SA DE CV","PL/9432/EXP/ES/2015","19.8038","-99.10625","22.78",NA,NA
"10743","SERVICIO GASOLINERO AEROPUERTO S.A. DE C.V.","PL/9393/EXP/ES/2015","20.53959","-103.2966","22.99",NA,NA
"10744","GRUPO GASOLINERO SAMARA SA DE CV","PL/9364/EXP/ES/2015","20.74895","-105.316","23.99",NA,NA
"10745","CORPORATIVO ARPE SA DE CV","PL/9418/EXP/ES/2015","28.64294","-106.007","22.75",NA,NA
"10746","JOSE CARMEN ARIEL BARRIGA VILLAGOMEZ","PL/9759/EXP/ES/2015","19.55716","-101.4222","23.8",NA,NA
"10747","CORPORATIVO EMPRENDEDOR DEL NOROESTE, S.A. DE C.V.","PL/9289/EXP/ES/2015","32.46616","-114.7255","19.99",NA,NA
"10748","OBRA DOBLADENSE, S.A. DE C.V.","PL/9328/EXP/ES/2015","20.74006","-101.931","23.7",NA,NA
"10749","ENERGETICOS MS, S.A. DE C.V.","PL/9434/EXP/ES/2015","19.17393","-96.16869",NA,NA,NA
"10750","combuaguila sa de cv","PL/9593/EXP/ES/2015","24.9525","-107.5468","23.99",NA,NA
"10751","GRUPO ENERGETICO DEL NORTE SA DE CV","PL/9522/EXP/ES/2015","25.52434","-97.30293","19.79",NA,"24.55"
"10752","EMPRESAS ANGUIANO, S.A. DE C.V.","PL/9729/EXP/ES/2015","20.00003","-101.4294","24.49",NA,NA
"10753","OSCAR JOAQUIN ASTORGA HERNANDEZ","PL/9265/EXP/ES/2015","26.06404","-108.7782","23.99","26.2","26.6"
"10754","SUPER SERVICIO JIUTEPEC, S.A. DE C.V.","PL/9637/EXP/ES/2015","18.91408","-99.1845","23.85",NA,NA
"10755","FRANKLIN CAMPOS CORDOVA","PL/9463/EXP/ES/2015","18.58385","-97.92918",NA,NA,NA
"10756","Combustibles Sueco SA de CV","PL/9695/EXP/ES/2015","29.8913","-106.3955","23.59",NA,NA
"10757","PETREOS LAS GLORIAS S.A. DE C.V.","PL/9413/EXP/ES/2015","20.05019","-98.35951","23.4",NA,NA
"10758","COMBUSTIBLES CAMINO REAL S. DE R.L.","PL/9648/EXP/ES/2015","25.843","-97.45779","18.5",NA,"23.99"
"10759","CRUCERO DE PARACUARO S.A. DE C.V.","PL/9633/EXP/ES/2015","19.01655","-102.2749","24",NA,NA
"10760","DIAZ GAS, S.A. DE C.V.","PL/9444/EXP/ES/2015","31.70068","-106.4249","18.87",NA,NA
"10761","GASOLINERA EJIDAL LA TRINIDAD, S. DE S.S.","PL/9538/EXP/ES/2015","25.78769","-106.6457","27",NA,NA
"10762","JORIMAR GASOLINEROS, S.A. DE C.V.","PL/9342/EXP/ES/2015","20.75669","-105.3761","23.99",NA,NA
"10763","AUTO SERVICIO HERNÁNDEZ S.A. DE C.V.","PL/9306/EXP/ES/2015","25.85862","-97.50438","19.99",NA,NA
"10764","SERVICIO RANGEL SA DE CV ","PL/9261/EXP/ES/2015","20.47571","-99.21339","23.79",NA,NA
"10765","SUPER SERVICIO MITE, S.A. DE C.V.","PL/9474/EXP/ES/2015","19.28627","-99.62897","22.98",NA,NA
"10766","ROLIGAS, S.A DE C.V","PL/9552/EXP/ES/2015","29.11009","-110.9646",NA,NA,NA
"10767","JOSE GABRIEL ROMERO ECHEVERRIA","PL/9426/EXP/ES/2015","20.52054","-101.0565","23.79","24.89",NA
"10768","GRUPO GASOLINERO ANDRES, S.A. DE C.V.","PL/9543/EXP/ES/2015","20.86321","-104.4369",NA,NA,NA
"10769","SERVICIOS GASOLINEROS DE MEXICO, S.A. DE C.V.","PL/9789/EXP/ES/2015","20.69003","-103.3038","23.99","27.19","25.99"
"10770","MARIA DEL CONSUELO ROMANO PIÑA","PL/9694/EXP/ES/2015","32.53152","-117.0489","23.85",NA,NA
"10771","GRUPO RAMIREZ LICON SA DE CV","PL/9632/EXP/ES/2015","28.1885","-105.5582","23.99","24.89","25.89"
"10772","SERVICIOS GASOLINEROS DE MEXICO, S.A. DE C.V.","PL/9497/EXP/ES/2015","20.61649","-100.4507","23.99","26.29","25.99"
"10773","IMELDA SANTOYO SANCHEZ","PL/9419/EXP/ES/2015","22.65955","-102.1208","23.95",NA,NA
"10774","E.S.G.E.S. S.A DE C.V","PL/9310/EXP/ES/2015","16.2284","-95.21011","23.89",NA,"26.59"
"10775","JOSE FERNANDO TECUATL MORALES","PL/9422/EXP/ES/2015","17.54945","-98.57535","23.99",NA,NA
"10776","ENERGETICOS FRONTERIZOS, S.A. DE C.V.","PL/9523/EXP/ES/2015","27.4928","-99.51002","20.85",NA,NA
"10777","SUPER SERVICIO PASTRANA Y ASOCIADOS, S.A. DE C.V.","PL/9485/EXP/ES/2015","16.99271","-92.89719","24",NA,NA
"10778","Servicios Ecológicos de Calkiní S.A. de C.V.","PL/9618/EXP/ES/2015","20.88061","-87.54027","24.39",NA,NA
"10779","SUPER SERVICIO NARANJITO, S.A. DE C.V.","PL/9726/EXP/ES/2015","17.99217","-102.1617","23.16",NA,NA
"10780","JOSE BENJAMIN FRAGOSO LUNA","PL/9555/EXP/ES/2015","19.06207","-96.07499","22.99","23.69",NA
"10781","GRUPO OCTANO, S.A. DE C.V.","PL/9274/EXP/ES/2015","19.702","-103.4915","23.99",NA,"26.99"
"10782","CARBURANTES SAN ROBERTO SA DE CV","PL/9529/EXP/ES/2015","25.83241","-97.37376","19.99",NA,NA
"10783","GASOLINERA Y LUBRICANTES REAL DE COLIMA SA DE CV","PL/9429/EXP/ES/2015","20.53689","-103.472","22.99",NA,NA
"10784","EVERARDO GUSTIN SÁNCHEZ","PL/9703/EXP/ES/2015","20.94456","-97.40015","23.98",NA,"26.1"
"10785","SERVICIO SAN MIGUEL DE MEZQUITAN SA DE CV","PL/9581/EXP/ES/2015","20.70011","-103.3569","23.29",NA,NA
"10786","2RO, S.A. DE C.V.","PL/9591/EXP/ES/2015","19.89046","-90.46468","23.99",NA,NA
"10787","GRUPO DE GASOLINEROS UNIDOS MI RIU, S.A. DE C.V.","PL/9449/EXP/ES/2015","20.52922","-103.2416","22.99",NA,NA
"10788","GASOLINERA ALPINA S.A DE C.V.","PL/9404/EXP/ES/2015","19.03828","-98.24632","23.79",NA,NA
"10789","SERVICIO URIREO S.A. DE C.V.","PL/9624/EXP/ES/2015","20.23453","-100.84","24",NA,"26.35"
"10790","HIDROCARBUROS IMOSA SA. DE CV","PL/9719/EXP/ES/2015","19.17571","-96.12093","22.9",NA,NA
"10791","SERVICIOS INTEGRADOS DE SOTAVENTO, S.A. DE C.V.","PL/9608/EXP/ES/2015","18.59667","-95.42095","23.99",NA,NA
"10792","ROSA ISELA PACHECO NAVARRO","PL/9745/EXP/ES/2015","29.68556","-110.9601",NA,NA,NA
"10814","CENTERGAS S DE RL DE CV","PL/2133/EXP/ES/2015","20.5913","-100.3674","23.99",NA,NA
"10815","MICTLAN SA DE CV","PL/2808/EXP/ES/2015","17.06168","-96.6647","24",NA,NA
"10816","Centro Gasolinero Animas, S.A. de C.V.","PL/2968/EXP/ES/2015","19.11233","-96.1056","23.99",NA,NA
"10817","HIDROCARBUROS Y SERVICIOS DEL EVORA, S.A. DE C.V. ","PL/3019/EXP/ES/2015","25.46177","-108.0793","24.3","26.7","26.9"
"10818","SERVICIO TOPO CHICO SA DE CV","PL/3065/EXP/ES/2015","25.74626","-100.3886","22.99","25.09",NA
"10819","SERVICIO LA CABAÑA SA DE CV","PL/3104/EXP/ES/2015","19.1468","-98.38948","23.69",NA,NA
"10820","ESTACION DE SERVICIO LA FE  S.A. DE C.V.","PL/1571/EXP/ES/2015","16.73401","-93.05499","23.69",NA,NA
"10821","COMBUSTIBLES Y LUBRICANTES DE MERIDA SA DE CV","PL/3001/EXP/ES/2015","20.9324","-89.67367","23.89",NA,NA
"10822","SERVICIO HELIX, S. DE R.L. DE C.V.","PL/3137/EXP/ES/2015","32.3528","-117.0505","22.59",NA,NA
"10823","gasolinera solidaridad s.a. de c.v. ","PL/1635/EXP/ES/2015","25.77544","-100.3875","23.5",NA,NA
"10824","GASOLINEROS MEXICANOS, S.A. DE C.V.","PL/2935/EXP/ES/2015","20.66682","-103.3461",NA,NA,NA
"10825","SERVICIO VILLAVAL SA DE CV","PL/3196/EXP/ES/2015","19.58714","-101.3034","23.49",NA,NA
"10826","Servicio Relampago, S.A. DE C.V.","PL/2934/EXP/ES/2015","22.15681","-100.9558","23.99",NA,NA
"10827","SERVICIO DE ABASTECIMIENTO RODRIGUEZ EGUIA, SA CV","PL/3189/EXP/ES/2015","24.0327","-100.4051","24",NA,NA
"10828","ENERGETICOS DE LA LAGUNA SA DE CV","PL/1974/EXP/ES/2015","25.67957","-100.112","23.99",NA,NA
"10829","DIGEPE, S.A. DE C.V. (07356)","PL/2964/EXP/ES/2015","20.39068","-99.96761","22.47",NA,NA
"10830","Servicio Sabagas S.A. de C.V.","PL/2980/EXP/ES/2015","19.54791","-96.92899","24",NA,NA
"10831","SERVICIO EL RETACHE, SA DE CV  E10393","PL/2997/EXP/ES/2015","21.99074","-99.01221","23.99",NA,NA
"10832","GASOLINERA INDUSTRIAL, SA DE CV","PL/3119/EXP/ES/2015","19.42191","-102.0319","23.98",NA,NA
"10833","SERVICIO MACOR S.A. DE C.V. ","PL/3046/EXP/ES/2015","18.09706","-95.87713","24",NA,NA
"10834","ORSAN DEL NORTE S.A. DE C.V.","PL/2895/EXP/ES/2015","26.92651","-101.4179","23.99",NA,NA
"10835","NOVOGAS GUADALAJARA VALLARTA SA DE CV","PL/3123/EXP/ES/2015","20.67897","-103.4308","23.98",NA,NA
"10836","GRUPO GASOLINERO LAGOS SA DE CV ","PL/3161/EXP/ES/2015","21.37967","-101.924","23.95",NA,NA
"10837","Distribuidora del Norte de Salamanca, S.A. de C.V.","PL/2922/EXP/ES/2015","20.61465","-101.1682","24","25.9",NA
"10838","SERVICIO CIUDAD VALLES, SA DE CV  E01274","PL/3027/EXP/ES/2015","21.98484","-99.01241","23.99",NA,NA
"10839","VILLADA COMBUSTIBLES SA DE CV","PL/3030/EXP/ES/2015","19.28643","-99.65839","22.97",NA,NA
"10840","SERVICIO GAMO DE DURANGO SA DE CV","PL/3074/EXP/ES/2015","24.0396","-104.6045","23.79",NA,NA
"10841","EPITACIO SANTOS CHAVEZ","PL/3117/EXP/ES/2015","19.81485","-103.4904","24",NA,NA
"10842","CONSORCIO GASOLINERO PLUS, S.A. DE C.V.","PL/3205/EXP/ES/2015","19.41553","-99.16999","23.99","25.99",NA
"10843","GASOLINERIA LOS ORGANOS, S.A. DE C.V.","PL/2942/EXP/ES/2015","16.94103","-99.8131","23.99",NA,NA
"10844","Servicio Rayo SA de CV","PL/2004/EXP/ES/2015","20.64487","-103.4326","23.99",NA,NA
"10845","SERVICIO REVOLUCION 0036, S.A. DE C.V. ","PL/2901/EXP/ES/2015","19.39349","-99.1853","23.95",NA,NA
"10846","GASERMEX S.  DE  R.L.  DE  C.V. ","PL/3120/EXP/ES/2015","32.57328","-116.6329","21.99",NA,NA
"10847","ENERGETICOS DE LA LAGUNA SA DE CV","PL/1958/EXP/ES/2015","25.7585","-100.2651","23.99",NA,NA
"10848","SUPER SERVICIOS ALMARAIL S.A. DE C.V.","PL/3056/EXP/ES/2015","19.95894","-102.2569","23.97",NA,NA
"10849","ESTACION MORELOS, SA ","PL/2950/EXP/ES/2015","20.52099","-100.8103","23.49",NA,NA
"10850","SERVICIOS MESASECA S.A. DE C.V. ","PL/2988/EXP/ES/2015","25.82056","-109.0031","23.99",NA,NA
"10851","GRUPO GASOLINERO IBEROMEXICANO SA DE CV","PL/3101/EXP/ES/2015","19.25917","-97.74858","23.99","23.99",NA
"10852","GASOLINERA CENTRO LOGISTICO SA DE CV","PL/3125/EXP/ES/2015","14.6967","-92.15534","23.09",NA,NA
"10853","Centro Gasolinero Animas, S.A. de C.V.","PL/2967/EXP/ES/2015","19.21531","-96.19237","23.99",NA,NA
"10854","COMBUSTIBLES CUMULO DE VIRGO SA DE CV","PL/3083/EXP/ES/2015","19.02271","-98.24179","23.89",NA,"26.23"
"10855","SERVICIOS ECOLÓGICOS PUERTO AVENTURA S.A. DE C.V.","PL/3148/EXP/ES/2015","16.74854","-93.09115",NA,NA,NA
"10856","Simba Express SA de CV","PL/3098/EXP/ES/2015","20.68769","-103.3783","23.99",NA,NA
"10857","ESTACION SUR PONIENTE SA DE CV","PL/4844/EXP/ES/2015","20.58712","-100.3946","22.69",NA,NA
"10858","PETROMAX, S.A. DE C.V.","PL/2607/EXP/ES/2015","32.44445","-116.8696","22.99","26.99",NA
"10859","Macroservicio Del Pacifico, S. A. De C. V. ","PL/3113/EXP/ES/2015","18.94362","-103.9223","24",NA,NA
"10860","OPERADORA DE COMBUSTIBLES CENTRO LOGISTICO SA DECV","PL/3128/EXP/ES/2015","14.67358","-92.15482","23.09",NA,NA
"10861","ESTACIONES DE SERVICIO S.A. DE C.V.","PL/2069/EXP/ES/2015","20.60394","-100.4188","23.99",NA,NA
"10862","ENERGIA Y SERVICIOS COORDINADOS, S.A. DE C.V.","PL/2912/EXP/ES/2015","25.67157","-103.3495","23.99","26.39",NA
"10863","Super Gas San Luis Matehuala S.A. DE C.V.","PL/3050/EXP/ES/2015","20.68355","-101.3492","23.79",NA,NA
"10864","OLEUM GAS S.A. DE C.V.","PL/1382/EXP/ES/2015","16.75044","-93.13908","23.9","24.74",NA
"10865","COMBUSTIBLES Y LUBRICANTES VISTA ALEGRE SA DE CV","PL/3036/EXP/ES/2015","21.01036","-89.58586","23.89",NA,NA
"10866","GRUPO VICENCIO S.A. DE C.V.","PL/3163/EXP/ES/2015","21.35678","-97.68346","23.94","25.49","26.33"
"10867","LUBRICANTES Y GASOLINAS S.A. DE C.V.","PL/3177/EXP/ES/2015","32.47478","-114.7819","19.99",NA,NA
"10868","MULTISERVICIO PENINSULAR SA DE CV","PL/3600/EXP/ES/2015","21.20327","-86.84056","24.44","26.88",NA
"10869","SERVICIO EL RETACHE, SA DE CV  E10393","PL/3073/EXP/ES/2015","21.9651","-98.99909","23.99",NA,NA
"10870","GASOLINERA LA BENDICION SA DE CV","PL/3127/EXP/ES/2015","15.32768","-92.6547","23.97",NA,NA
"10871","LEONARDO COLIN ROMERO","PL/2921/EXP/ES/2015","19.83891","-99.12075","23.99",NA,NA
"10872","SERVICIO EL NEGRO, S.A. DE C.V.","PL/2926/EXP/ES/2015","18.00951","-92.91955","22.99",NA,NA
"10873","Servicios Tlacote la Joya SA DE CV","PL/2946/EXP/ES/2015","20.61361","-100.4939","23.99",NA,NA
"10874","Servicios Plaza Galerias, S.A. de C.V.","PL/3094/EXP/ES/2015","20.58427","-101.2164","23.79",NA,NA
"10875","GENSA AUTO SERVICIO EXPRESS S.A. DE C.V.","PL/2716/EXP/ES/2015","25.78407","-100.1905","23.49","25.97",NA
"10876","PEDRO ANGEL CASTILLO CASTELLANOS","PL/3054/EXP/ES/2015","20.9948","-89.61607","23.89",NA,NA
"10877","GRUPO FERCHE, S.A. DE C.V.","PL/2973/EXP/ES/2015","20.53888","-97.48486","23.99",NA,NA
"10878","SERVICIOS MOMOXPAN S.A. DE C.V.","PL/3066/EXP/ES/2015","19.07685","-98.27085","23.25",NA,NA
"10879","ESTACION DE SERVICIOS VALBEMO SA DE CV","PL/3102/EXP/ES/2015","25.94237","-109.2436","23.99",NA,NA
"10880","IGNACIO FELIX COTA","PL/2905/EXP/ES/2015","31.8567","-116.6089",NA,NA,NA
"10881","GRUPO HIDALGUENSE DE GASOLINEROS, S.A. DE CV(E7373","PL/3067/EXP/ES/2015","20.25396","-98.99411","23.29",NA,NA
"10882","Unidad de Gasolineras, S.A. de C.V.","PL/2989/EXP/ES/2015","21.91003","-102.2744","23.99",NA,NA
"10883","SERVICIO TOPO CHICO SA DE CV","PL/3041/EXP/ES/2015","25.85589","-100.0224","22.99",NA,"24.7"
"10884","SUPER SERVICIO URZUA SA","PL/3105/EXP/ES/2015","19.25228","-103.7295","22.49",NA,NA
"10885","OLEUM S.A. DE C.V ","PL/2711/EXP/ES/2015","20.59764","-100.3572","22.49","24.59",NA
"10886","IGNACIO FELIX COTA","PL/2906/EXP/ES/2015","31.87105","-116.6093",NA,NA,NA
"10887","GASOLINERIA SANTA RITA S.A. DE C.V.","PL/3058/EXP/ES/2015","20.68935","-103.2619","23.99",NA,NA
"10888","ADMINISTRADORA DEL COLORADO S. DE R.L. DE C.V.","PL/3063/EXP/ES/2015","32.571","-116.6051","21.67",NA,NA
"10889","REMOT, S.A. DE C.V.","PL/2957/EXP/ES/2015","21.92155","-99.95867","23.99",NA,NA
"10890","GASO SHOP S.A. DE C.V.","PL/3130/EXP/ES/2015","21.13228","-101.6881","22.66",NA,NA
"10891","CONSER DE LA LAGUNA SA DE CV ","PL/2941/EXP/ES/2015","25.53467","-103.464","22.99",NA,NA
"10892","GASOLINERA PENJAMO, S.A. DE C.V.","PL/3090/EXP/ES/2015","20.44014","-101.6763","24",NA,NA
